targetId,diseaseId,novelty,datatypeId,datasourceId,therapeuticAreaName,diseaseName,targetBiotype,targetSymbol
ENSG00000153815,EFO_0003095,0.597,literature,europepmc,gastrointestinal disease,non-alcoholic fatty liver disease,protein_coding,CMIP
ENSG00000272398,EFO_0003095,0.431,literature,europepmc,gastrointestinal disease,non-alcoholic fatty liver disease,protein_coding,CD24
ENSG00000197548,EFO_0003095,0.452,literature,europepmc,gastrointestinal disease,non-alcoholic fatty liver disease,protein_coding,ATG7
ENSG00000166819,EFO_0003095,0.405,literature,europepmc,gastrointestinal disease,non-alcoholic fatty liver disease,protein_coding,PLIN1
ENSG00000133318,EFO_0003095,0.597,literature,europepmc,gastrointestinal disease,non-alcoholic fatty liver disease,protein_coding,RTN3
ENSG00000095970,EFO_0003095,0.478,literature,europepmc,gastrointestinal disease,non-alcoholic fatty liver disease,protein_coding,TREM2
ENSG00000136688,EFO_0003097,0.4,literature,europepmc,infectious disease,empyema,protein_coding,IL36G
ENSG00000130477,EFO_0003108,0.43,genetic_association,eva,nervous system disease,essential tremor,protein_coding,UNC13A
ENSG00000125384,EFO_0003144,0.418,known_drug,chembl,cardiovascular disease,heart failure,protein_coding,PTGER2
ENSG00000160951,EFO_0003144,0.418,known_drug,chembl,cardiovascular disease,heart failure,protein_coding,PTGER1
ENSG00000100320,EFO_0003144,0.445,literature,europepmc,cardiovascular disease,heart failure,protein_coding,RBFOX2
ENSG00000136244,EFO_0003144,0.418,known_drug,chembl,cardiovascular disease,heart failure,protein_coding,IL6
ENSG00000185630,EFO_0003756,0.549,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,PBX1
ENSG00000187323,EFO_0003756,0.43,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,DCC
ENSG00000160305,EFO_0003756,0.434,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,DIP2A
ENSG00000099956,EFO_0003756,0.433,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,SMARCB1
ENSG00000079432,EFO_0003756,0.435,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,CIC
ENSG00000157540,EFO_0003756,0.549,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,DYRK1A
ENSG00000169057,EFO_0003756,0.477,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,MECP2
ENSG00000167632,EFO_0003756,0.657,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,TRAPPC9
ENSG00000119669,EFO_0003756,0.549,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,IRF2BPL
ENSG00000108001,EFO_0003756,0.598,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,EBF3
ENSG00000173064,EFO_0003756,0.43,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,HECTD4
ENSG00000204435,EFO_0003756,0.43,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,CSNK2B
ENSG00000120733,EFO_0003756,0.43,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,KDM3B
ENSG00000079841,EFO_0003756,0.43,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,RIMS1
ENSG00000175745,EFO_0003756,0.43,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,NR2F1
ENSG00000146830,EFO_0003756,0.549,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,GIGYF1
ENSG00000119772,EFO_0003756,0.433,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,DNMT3A
ENSG00000145362,EFO_0003756,0.417,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,ANK2
ENSG00000147050,EFO_0003756,0.549,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,KDM6A
ENSG00000136531,EFO_0003756,0.746,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,SCN2A
ENSG00000127152,EFO_0003756,0.549,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,BCL11B
ENSG00000074266,EFO_0003756,0.43,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,EED
ENSG00000198752,EFO_0003756,0.477,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,CDC42BPB
ENSG00000102103,EFO_0003756,0.43,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,PQBP1
ENSG00000065526,EFO_0003756,0.435,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,SPEN
ENSG00000141431,EFO_0003756,0.688,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,ASXL3
ENSG00000118058,EFO_0003756,0.5,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,KMT2A
ENSG00000116198,EFO_0003756,0.477,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,CEP104
ENSG00000156113,EFO_0003756,0.477,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,KCNMA1
ENSG00000143970,EFO_0003756,0.43,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,ASXL2
ENSG00000101266,EFO_0003756,0.43,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,CSNK2A1
ENSG00000172915,EFO_0003756,0.407,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,NBEA
ENSG00000106624,EFO_0003756,0.43,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,AEBP1
ENSG00000036257,EFO_0003756,0.597,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,CUL3
ENSG00000136104,EFO_0003756,0.597,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,RNASEH2B
ENSG00000179915,EFO_0003756,0.708,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,NRXN1
ENSG00000156515,EFO_0003756,0.549,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,HK1
ENSG00000117139,EFO_0003756,0.552,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,KDM5B
ENSG00000099381,EFO_0003756,0.43,genetic_association,eva,nervous system disease,autism spectrum disorder,protein_coding,SETD1A
ENSG00000204614,EFO_0003767,0.519,literature,europepmc,gastrointestinal disease,inflammatory bowel disease,protein_coding,TRIM40
ENSG00000157557,EFO_0003767,0.571,literature,europepmc,gastrointestinal disease,inflammatory bowel disease,protein_coding,ETS2
ENSG00000085265,EFO_0003767,0.434,literature,europepmc,gastrointestinal disease,inflammatory bowel disease,protein_coding,FCN1
ENSG00000175445,EFO_0003767,0.519,literature,europepmc,gastrointestinal disease,inflammatory bowel disease,protein_coding,LPL
ENSG00000103266,EFO_0003780,0.597,literature,europepmc,cardiovascular disease,Behcet's syndrome,protein_coding,STUB1
ENSG00000153956,EFO_0003818,0.418,known_drug,chembl,respiratory or thoracic disease,lung disease,protein_coding,CACNA2D1
ENSG00000152931,EFO_0003819,0.537,literature,europepmc,gastrointestinal disease,dental caries,lncRNA,PART1
ENSG00000179456,EFO_0003852,0.418,genetic_association,eva,nervous system disease,developmental disability,protein_coding,ZBTB18
ENSG00000140262,EFO_0003852,0.537,genetic_association,eva,nervous system disease,developmental disability,protein_coding,TCF12
ENSG00000038382,EFO_0003852,0.582,genetic_association,eva,nervous system disease,developmental disability,protein_coding,TRIO
ENSG00000186153,EFO_0003852,0.418,genetic_association,eva,nervous system disease,developmental disability,protein_coding,WWOX
ENSG00000163812,EFO_0003860,0.597,literature,europepmc,cancer or benign tumor,pancreatic neoplasm,protein_coding,ZDHHC3
ENSG00000142945,EFO_0003860,0.568,literature,europepmc,cancer or benign tumor,pancreatic neoplasm,protein_coding,KIF2C
ENSG00000082014,EFO_0003860,0.597,literature,europepmc,cancer or benign tumor,pancreatic neoplasm,protein_coding,SMARCD3
ENSG00000086991,EFO_0003860,0.455,literature,europepmc,cancer or benign tumor,pancreatic neoplasm,protein_coding,NOX4
ENSG00000165283,EFO_0003860,0.597,literature,europepmc,cancer or benign tumor,pancreatic neoplasm,protein_coding,STOML2
ENSG00000138592,EFO_0003860,0.597,literature,europepmc,cancer or benign tumor,pancreatic neoplasm,protein_coding,USP8
ENSG00000167601,EFO_0003871,0.416,literature,europepmc,cancer or benign tumor,tongue neoplasm,protein_coding,AXL
ENSG00000082196,EFO_0003872,0.583,literature,europepmc,gastrointestinal disease,colitis,protein_coding,C1QTNF3
ENSG00000167601,EFO_0003872,0.572,literature,europepmc,gastrointestinal disease,colitis,protein_coding,AXL
ENSG00000228985,EFO_0003872,0.597,literature,europepmc,gastrointestinal disease,colitis,TR_D_gene,TRDD3
ENSG00000109458,EFO_0003872,0.471,literature,europepmc,gastrointestinal disease,colitis,protein_coding,GAB1
ENSG00000099812,EFO_0003872,0.454,literature,europepmc,gastrointestinal disease,colitis,protein_coding,MISP
ENSG00000127743,EFO_0003872,0.572,literature,europepmc,gastrointestinal disease,colitis,protein_coding,IL17B
ENSG00000037474,EFO_0003872,0.597,literature,europepmc,gastrointestinal disease,colitis,protein_coding,NSUN2
ENSG00000077232,EFO_0003872,0.421,literature,europepmc,gastrointestinal disease,colitis,protein_coding,DNAJC10
ENSG00000142224,EFO_0003872,0.444,literature,europepmc,gastrointestinal disease,colitis,protein_coding,IL19
ENSG00000185345,EFO_0003872,0.548,literature,europepmc,gastrointestinal disease,colitis,protein_coding,PRKN
ENSG00000159723,EFO_0003872,0.411,literature,europepmc,gastrointestinal disease,colitis,protein_coding,AGRP
ENSG00000130035,EFO_0003874,0.43,genetic_association,eva,musculoskeletal or connective tissue disease,flatfoot,protein_coding,GALNT8
ENSG00000151079,EFO_0003874,0.43,genetic_association,eva,musculoskeletal or connective tissue disease,flatfoot,protein_coding,KCNA6
ENSG00000118137,EFO_0003882,0.585,literature,europepmc,musculoskeletal or connective tissue disease,osteoporosis,protein_coding,APOA1
ENSG00000133794,EFO_0003882,0.489,literature,europepmc,musculoskeletal or connective tissue disease,osteoporosis,protein_coding,BMAL1
ENSG00000253729,EFO_0003884,0.597,literature,europepmc,urinary system disease,chronic kidney disease,protein_coding,PRKDC
ENSG00000115353,EFO_0003884,0.597,literature,europepmc,urinary system disease,chronic kidney disease,protein_coding,TACR1
ENSG00000116748,EFO_0003884,0.597,literature,europepmc,urinary system disease,chronic kidney disease,protein_coding,AMPD1
ENSG00000162344,EFO_0003884,0.496,literature,europepmc,urinary system disease,chronic kidney disease,protein_coding,FGF19
ENSG00000120659,EFO_0003884,0.482,literature,europepmc,urinary system disease,chronic kidney disease,protein_coding,TNFSF11
ENSG00000196365,EFO_0003884,0.597,literature,europepmc,urinary system disease,chronic kidney disease,protein_coding,LONP1
ENSG00000136231,EFO_0003884,0.543,literature,europepmc,urinary system disease,chronic kidney disease,protein_coding,IGF2BP3
ENSG00000123104,EFO_0003884,0.496,literature,europepmc,urinary system disease,chronic kidney disease,protein_coding,ITPR2
ENSG00000090339,EFO_0003884,0.466,literature,europepmc,urinary system disease,chronic kidney disease,protein_coding,ICAM1
ENSG00000167996,EFO_0003884,0.44,literature,europepmc,urinary system disease,chronic kidney disease,protein_coding,FTH1
ENSG00000126777,EFO_0003888,0.475,literature,europepmc,nervous system disease,attention deficit hyperactivity disorder,protein_coding,KTN1
ENSG00000169032,EFO_0003891,0.418,known_drug,chembl,cancer or benign tumor,biliary tract neoplasm,protein_coding,MAP2K1
ENSG00000141736,EFO_0003891,0.569,known_drug,chembl,cancer or benign tumor,biliary tract neoplasm,protein_coding,ERBB2
ENSG00000138413,EFO_0003891,0.418,known_drug,chembl,cancer or benign tumor,biliary tract neoplasm,protein_coding,IDH1
ENSG00000160867,EFO_0003891,0.418,known_drug,chembl,cancer or benign tumor,biliary tract neoplasm,protein_coding,FGFR4
ENSG00000068078,EFO_0003891,0.418,known_drug,chembl,cancer or benign tumor,biliary tract neoplasm,protein_coding,FGFR3
ENSG00000066468,EFO_0003891,0.418,known_drug,chembl,cancer or benign tumor,biliary tract neoplasm,protein_coding,FGFR2
ENSG00000129484,EFO_0003891,0.418,known_drug,chembl,cancer or benign tumor,biliary tract neoplasm,protein_coding,PARP2
ENSG00000178568,EFO_0003891,0.418,known_drug,chembl,cancer or benign tumor,biliary tract neoplasm,protein_coding,ERBB4
ENSG00000143799,EFO_0003891,0.418,known_drug,chembl,cancer or benign tumor,biliary tract neoplasm,protein_coding,PARP1
ENSG00000126934,EFO_0003891,0.418,known_drug,chembl,cancer or benign tumor,biliary tract neoplasm,protein_coding,MAP2K2
ENSG00000077782,EFO_0003891,0.418,known_drug,chembl,cancer or benign tumor,biliary tract neoplasm,protein_coding,FGFR1
ENSG00000243649,EFO_0003898,0.423,genetic_association,gene_burden,musculoskeletal or connective tissue disease,ankylosing spondylitis,protein_coding,CFB
ENSG00000204356,EFO_0003898,0.539,genetic_association,gene_burden,musculoskeletal or connective tissue disease,ankylosing spondylitis,protein_coding,NELFE
ENSG00000244255,EFO_0003898,0.409,genetic_association,gene_burden,musculoskeletal or connective tissue disease,ankylosing spondylitis,protein_coding,ENSG00000244255
ENSG00000105928,EFO_0003914,0.597,literature,europepmc,cardiovascular disease,atherosclerosis,protein_coding,GSDME
ENSG00000153989,EFO_0003914,0.447,literature,europepmc,cardiovascular disease,atherosclerosis,protein_coding,NUS1
ENSG00000131504,EFO_0003914,0.567,literature,europepmc,cardiovascular disease,atherosclerosis,protein_coding,DIAPH1
ENSG00000224389,EFO_0003918,0.552,literature,europepmc,respiratory or thoracic disease,obstructive sleep apnea,protein_coding,C4B
ENSG00000138379,EFO_0003918,0.477,literature,europepmc,respiratory or thoracic disease,obstructive sleep apnea,protein_coding,MSTN
ENSG00000151623,EFO_0003918,0.443,literature,europepmc,respiratory or thoracic disease,obstructive sleep apnea,protein_coding,NR3C2
ENSG00000137033,EFO_0003918,0.429,literature,europepmc,respiratory or thoracic disease,obstructive sleep apnea,protein_coding,IL33
ENSG00000170421,EFO_0003928,0.514,literature,europepmc,gastrointestinal disease,necrotizing enterocolitis,protein_coding,KRT8
ENSG00000135517,EFO_0003966,0.448,genetic_association,gene_burden,disorder of visual system,eye disease,protein_coding,MIP
ENSG00000120217,EFO_0004142,0.528,literature,europepmc,cancer or benign tumor,colorectal neoplasm,protein_coding,CD274
ENSG00000166548,EFO_0004145,0.537,genetic_association,eva,musculoskeletal or connective tissue disease,myopathy,protein_coding,TK2
ENSG00000232810,EFO_0004149,0.425,literature,europepmc,nervous system disease,neuropathy,protein_coding,TNF
ENSG00000257017,EFO_0004194,0.428,literature,europepmc,urinary system disease,IGA glomerulonephritis,protein_coding,HP
ENSG00000204671,EFO_0004194,0.496,literature,europepmc,urinary system disease,IGA glomerulonephritis,protein_coding,IL31
ENSG00000134184,EFO_0004194,0.401,literature,europepmc,urinary system disease,IGA glomerulonephritis,protein_coding,GSTM1
ENSG00000166888,EFO_0004212,0.483,literature,europepmc,integumentary system disease,Keloid,protein_coding,STAT6
ENSG00000140718,EFO_0004212,0.566,literature,europepmc,integumentary system disease,Keloid,protein_coding,FTO
ENSG00000182325,EFO_0004212,0.597,literature,europepmc,integumentary system disease,Keloid,protein_coding,FBXL6
ENSG00000123496,EFO_0004212,0.531,literature,europepmc,integumentary system disease,Keloid,protein_coding,IL13RA2
ENSG00000135913,EFO_0004212,0.49,literature,europepmc,integumentary system disease,Keloid,protein_coding,USP37
ENSG00000108384,EFO_0004230,0.404,genetic_association,eva,cancer or benign tumor,endometrial neoplasm,protein_coding,RAD51C
ENSG00000183765,EFO_0004230,0.479,genetic_association,eva,cancer or benign tumor,endometrial neoplasm,protein_coding,CHEK2
ENSG00000138376,EFO_0004230,0.537,genetic_association,eva,cancer or benign tumor,endometrial neoplasm,protein_coding,BARD1
ENSG00000149311,EFO_0004230,0.511,genetic_association,eva,cancer or benign tumor,endometrial neoplasm,protein_coding,ATM
ENSG00000139618,EFO_0004230,0.537,genetic_association,eva,cancer or benign tumor,endometrial neoplasm,protein_coding,BRCA2
ENSG00000162891,EFO_0004232,0.6,literature,europepmc,gastrointestinal disease,eosinophilic esophagitis,protein_coding,IL20
ENSG00000118972,EFO_0004238,0.483,literature,europepmc,nervous system disease,hearing loss,protein_coding,FGF23
ENSG00000116044,EFO_0004239,0.418,literature,europepmc,infectious disease,chronic hepatitis B virus infection,protein_coding,NFE2L2
ENSG00000142552,EFO_0004244,0.597,literature,europepmc,respiratory or thoracic disease,interstitial lung disease,protein_coding,RCN3
ENSG00000078401,EFO_0004244,0.442,literature,europepmc,respiratory or thoracic disease,interstitial lung disease,protein_coding,EDN1
ENSG00000185187,EFO_0004246,0.448,literature,europepmc,cardiovascular disease,mucocutaneous lymph node syndrome,protein_coding,SIGIRR
ENSG00000138772,EFO_0004246,0.575,literature,europepmc,cardiovascular disease,mucocutaneous lymph node syndrome,protein_coding,ANXA3
